numer_klienta|typ|nazwa1|nazwa2|data
1015090|P|Zielinski|Nataniel|
1012077|Z|Szulc|Arkadiusz|
1011324|S|Majewski|Maciej|
1015552|E|Wilk|Patrycja|
1014422||Hanna|Michalik|
1011547|E|Ostrowski|Bogusław|
1011846|S|Witkowski|Krystyna|
1017427|E|Kaczmarek|Ilona|
1013270|S|Kamiński|Łucja|
1014070|G|Ostrowski|Oskar|
1014070|G|Rogowski|Adrianna|
1015733|Z|Adamczyk|Jerzy|
1015733|P|Urbański|Wioletta|
1019537||Oliwia|Jasiński|
1019537|S|Kowalczyk|Wioletta|
1010897|E|Kubiak|Zenon|
1019259|P|Szczepański|Celina|
1018734|F|Zielinski|Jan|
1019317||Oktawia|Rutkowski|
1017768|P|Wróblewski|Marzenna|
1016756|E|Nowicki|Joanna|
1016756|P|Wieczorek|Antoni|
1018437|E|Tomaszewski|Katarzyna|
1017462||Jan|Witkowski|
1010911|S|Malinowski|Zbigniew|
1013401|P|Szczepański|Jarosław|
1017871|Z|Kaczmarek|Bernadeta|
1019437|P|Michalak|Liliana|
1013513|F|Zieliński|Klaudia|
1013874||Sonia|Lis|
1018956|Z|Michalski|Eliza|
1014846|Z|Sadowski|Wiktor|
1019012|G|Duda|Zdzisław|
1019012|Z|Grabowski|Henryk|
1010317|E|Pietrzak|Kazimierz|
1010317|P|Kucharski|Dawid|
1010317|Z|Szewczyk|Michał|
1015925||Krzysztof|Jankowski|
1018479|E|Majewski|Karol|
1013943|Z|Sobczyk|Leszek|
1019934||Paweł|Kubiak|
1019934||Zdzisław|Król|
1015186|Z|Adamczyk|Mateusz|
1010453||Gabriela|Kubiak|
1019811|Z|Janowski|Patryk|
1012412|E|Piątkowski|Janina|
1017654|E|Wiśniewski|Karol|
1016300|E|Górski|Antoni|
1013636|S|Witkowska|Marcel|
1013636|E|Nowicki|Tadeusz|
1012072||Aleksander|Zając|
1011712|Z|Janowski|Zofia|
1011712|Z|Dąbrowski|Oktawia|
1014796|G|Piotrowski|Tadeusz|
1010432|G|Olszewski|Ewelina|
1013544|E|Dąbrowski|Barbara|
1015602|F|Woźniak|Przemysław|
1015513|E|Jabłoński|Róża|
1010155|F|Król|Grażyna|
1019505|E|Kamiński|Wioletta|
1015971|G|Piotrowski|Sylwia|
1015351||Danuta|Pawłowski|
1017549|Z|Ostrowski|Szymon|
1017549|Z|Wróbel|Władysław|
1017549|Z|Szewczyk|Nikola|
1016288|P|Nowakowski|Wanda|
1015475|E|Grabowski|Wiera|
1015201|S|Kołodziej|Maciej|
1016349|Z|Zalewski|Adrianna|
1016686|G|Zawadzki|Jadwiga|
1017823||Grzegorz|Jankowski|
1016389||Adam|Zawadzki|
1016389|P|Mikołajczyk|Wioletta|
1018827|G|Baran|Kinga|
1017273||Zenon|Lis|
1013227|Z|Pietrzak|Tymoteusz|
1010107||Gabriela|Lewandowski|
1010107|E|Kołodziej|Wiesław|
1011481|G|Wiśniewski|Bogumiła|
1018009|E|Baranowski|Celina|
1018009|Z|Pietrzak|Kazimierz|
1018009|E|Tomaszewski|Anna|
1019124|G|Orłowski|Juliusz|
1019378||Halina|Kowal|
1017751|E|Kołodziej|Maciej|
1018871|S|Pawłowski|Róża|
1012296|G|Kwiatkowski|Igor|
1012296|F|Janowski|Cezary|
1013931|G|Lewandowski|Grzegorz|
1018459|G|Nowakowski|Juliusz|
1015821|F|Michalik|Jacek|
1012630|E|Szewczyk|Wojciech|
1016304|S|Nowakowski|Krzysztof|
1016304||Marzena|Tomaszewski|
1017591|E|Walczak|Wiesław|
1016523|P|Orłowski|Wacław|
1016946|E|Mazur|Eugenia|
1018637|P|Kucharski|Rafał|
1015146|E|Czarnecki|Leszek|
1015146|E|Sadowski|Tatiana|
1015146|Z|Malinowski|Bernadeta|
1011241|P|Dąbrowski|Brunon|
1011241|Z|Malinowski|Justyna|
1016105|G|Tomczyk|Laura|
1019791|P|Szymański|Ireneusz|
1019409|E|Sosnowski|Marcel|
1014729|Z|Mróz|Janina|
1015674||Janusz|Baran|
1018334|G|Kołodziej|Sandra|
1018334|E|Orłowski|Ireneusz|
1011618||Antoni|Mróz|
1015902|Z|Michalik|Tadeusz|
1015902||Krzysztof|Jóźwiak|
1015902|E|Adamczyk|Leon|
1014391|E|Michalik|Robert|
1014391|F|Kubiak|Marian|
1010364|Z|Kowalski|Gabriela|
1013535|Z|Górski|Kazimierz|
1013204||Celina|Bukowski|
1013204||Eugeniusz|Wesołowski|
1012766||Piotr|Pawłowski|
1013551|S|Piotrowski|Sonia|
1011423|S|Wieczorek|Albert|
1011423|G|Kowalski|Tamara|
1012241|E|Zalewski|Aleksander|
1013632|S|Malinowski|Kazimierz|
1015521|G|Wróblewski|Marian|
1019504|E|Nowicki|Edyta|
1017915|Z|Król|Dariusz|
1014125|F|Kowal|Wioletta|
1019784||Bartosz|Adamczyk|
1010892|E|Pawłowski|Piotr|
1013673|E|Adamczyk|Henryk|
1019758||Diana|Grabowski|
1017416||Apolonia|Zieliński|
1011543|E|Jankowski|Helena|
1019658|S|Kowalski|Sandra|
1012765|Z|Sienkiewicz|Dawid|
1012765||Jerzy|Krawczyk|
1013616|G|Michalak|Bogumił|
1013616|G|Nowakowski|Piotr|
1015852|S|Zieliński|Paweł|
1015852||Lidia|Mróz|
1011080|G|Zieliński|Oliwia|
1015250|G|Jasiński|Robert|
1015250|F|Jóźwiak|Karol|
1015218|S|Witkowska|Czesława|
1012174|Z|Rutkowski|Marzena|
1019952|E|Król|Małgorzata|
1015761|S|Sikorski|Jacek|
1014030|E|Piotrowski|Natalia|
1015641|Z|Kołodziej|Henryk|
1014929|Z|Michalik|Adrianna|
1014308||Mariusz|Kołodziej|
1014308|Z|Michalski|Aneta|
1014128||Zofia|Woźniak|
1017656|Z|Pawlik|Albert|
1019473|G|Kołodziej|Mariusz|
1019119|G|Król|Bożena|
1015703|S|Duda|Oliwia|
1018257|G|Jasiński|Ewa|
1018487|Z|Jabłoński|Bogumiła|
1012409|G|Marciniak|Mariusz|
1012409|Z|Piątkowski|Honorata|
1015295||Damian|Wojciechowski|
1012057|E|Pawłowski|Oskar|
1012057|E|Michalski|Helena|
1011004||Edward|Jabłoński|
1011004|F|Wróbel|Edyta|
1015722|Z|Król|Jadwiga|
1018712|G|Kwiatkowski|Tomasz|
1012999|F|Jakubowski|Daria|
1010909|S|Kowalski|Martyna|
1010909|G|Krajewski|Ilona|
1010595||Cezary|Lipiński|
1010595|E|Tomczyk|Nataniel|
1012515|Z|Kowal|Przemysław|
1011249||Marcel|Grabowski|
1014357|G|Górski|Waldemar|
1013199|P|Wiśniewski|Janina|
1013749|G|Szewczyk|Przemysław|
1013749|F|Pawłowski|Gabriela|
1015801|S|Wojtas|Juliusz|
1015801|E|Walczak|Tadeusz|
1016692|E|Jóźwiak|Antoni|
1017452|E|Kołodziej|Bartosz|
1018521||Cezary|Nowicki|
1014108|G|Duda|Ilona|
1014108|S|Nowicki|Krystyna|
1013043|E|Lewandowski|Edward|
1015142||Robert|Mikołajczyk|
1010591|Z|Zając|Teresa|
1010591|P|Wójcik|Elwira|
1015391|F|Mazur|Gabriela|
1015202|E|Wojciechowski|Błażej|
1012984|E|Wilk|Alicja|
1012088|G|Urbański|Kazimierz|
1014564|Z|Zawadzki|Wioletta|
1012440||Łucja|Jasiński|
1019891|S|Baranowski|Edyta|
1014379|E|Wróblewski|Róża|
1014881|E|Król|Nikola|
1017149|Z|Krawczyk|Feliks|
1017250|E|Nowakowski|Grzegorz|
1017418|E|Jabłoński|Henryk|
1016935|G|Woźniak|Bogusław|
1019115|F|Sadowski|Joanna|
1019115|G|Pawłowski|Wiktor|
1018641|S|Kowalczyk|Natalia|
1014329|E|Sikorski|Irena|
1017683|G|Rutkowski|Bartosz|
1015692|E|Lis|Marek|
1011193|G|Stanisławski|Jacek|
1012937|F|Kozak|Natalia|
1012937|Z|Rogowski|Elżbieta|
1018595|Z|Malinowski|Ewelina|
1018595|P|Lewandowski|Jolanta|
1015717||Władysław|Ostrowski|
1015717||Wiktor|Witkowski|
1012745|E|Michalak|Aleksandra|
1010718|P|Piotrowski|Szymon|
1016952|P|Mróz|Żaneta|
1018004||Wiola|Woźniak|
1010534|S|Zawadzki|Kamil|
1018152|G|Król|Kamila|
1010414|E|Marciniak|Urszula|
1010414|F|Sosnowski|Diana|
1016003||Wojciech|Sienkiewicz|
1011475|F|Lewandowski|Elwira|
1019469||Zbigniew|Leszczyński|
1013559|S|Wojtas|Tadeusz|
1011884|E|Tomczyk|Renata|
1014554|G|Baran|Dawid|
1011729|Z|Kowal|Waldemar|
1013192|S|Grabowski|Artur|
1010863|Z|Sikorski|Rafał|
1011312|S|Zalewski|Oktawia|
1014342|E|Adamczyk|Żaneta|
1014342|G|Witkowska|Celina|
1014342|E|Duda|Janusz|
1014301|F|Orłowski|Paweł|
1019846|E|Gajewski|Blanka|
1014297|S|Szewczyk|Marta|
1014297||Krzysztof|Michalik|
1012499|Z|Pawlak|Aleksander|
1011167|Z|Lipiński|Stanisław|
1011167|P|Krajewski|Bogumił|
1011156|F|Duda|Maria|
1019296|S|Tomczyk|Henryk|
1017668|E|Witkowska|Irena|
1010439|E|Wojciechowski|Dawid|
1015691||Martyna|Rutkowski|
1013353|Z|Tomaszewski|Lidia|
1010757|Z|Wróbel|Paweł|
1016407||Ewelina|Nowakowski|
1017196|Z|Lis|Marcel|
1017605||Oskar|Bukowski|
1019453|G|Stanisławski|Dagmara|
1019453|P|Wojtas|Kazimierz|
1017379|S|Leszczyński|Bogumiła|
1018141|G|Sikora|Marcel|
1010980||Czesława|Kamiński|
1019027||Barbara|Pawłowski|
1019027||Renata|Nowicki|
1014926|P|Michalak|Jolanta|
1010435|E|Wróbel|Dorota|
1010435|G|Piotrowski|Liliana|
1018666|F|Zalewski|Justyna|
1015413|S|Kaczmarek|Agnieszka|
1010219|E|Adamczyk|Błażej|
1011695||Jacek|Wojciechowski|
1016470|P|Urbański|Sebastian|
1011345|F|Witkowski|Brunon|
1014960|E|Wieczorek|Kornel|
1014960||Paweł|Urbański|
1012926|Z|Jabłoński|Brunon|
1017895|S|Nowicki|Andrzej|
1017895|Z|Kaczmarek|Teodora|
1015803|G|Szulc|Eugeniusz|
1015803|E|Jasiński|Nina|
1017343||Ignacy|Szewczyk|
1017343|E|Mikołajczyk|Sabina|
1016259|G|Nowakowski|Karol|
1019318|G|Kowalski|Renata|
1016425|P|Wojtas|Dawid|
1016804||Czesław|Marciniak|
1016804|S|Nowakowski|Marcin|
1016804|G|Rogowski|Liliana|
1011214|S|Wojciechowski|Natasza|
1011208|E|Zalewski|Nataniel|
1011208|Z|Zalewski|Ryszard|
1018909|E|Zalewski|Wiera|
1016964|Z|Pawlak|Leokadia|
1014845|Z|Głowacki|Józef|
1012333|G|Szulc|Ignacy|
1019461|E|Wesołowski|Oskar|
1019461|Z|Nowakowski|Juliusz|
1015406|F|Król|Feliks|
1015406||Artur|Wilk|
1017969|E|Leszczyński|Łukasz|
1016241|Z|Wróblewski|Eugenia|
1014817|G|Wróblewski|Iwona|
1016639|E|Kaczmarek|Jarosław|
1012147|E|Wilk|Anna|
1011268|G|Sikorski|Irena|
1018232||Arkadiusz|Michalski|
1017161|E|Urbański|Marzena|
1017161|E|Nowicki|Wanda|
1014676|E|Kaczmarek|Halina|
1019372||Katarzyna|Michalik|
1019372|Z|Kołodziej|Bożena|
1013613|Z|Pawłowski|Tomasz|
1013613|G|Ostrowski|Wiktor|
1014886|E|Sikora|Robert|
1010777|E|Sienkiewicz|Czesław|
1015408|G|Nowicki|Daniel|
1015408|Z|Wróblewski|Renata|
1012651|F|Jasiński|Feliks|
1018669|G|Król|Diana|
1019177|F|Wiśniewski|Kamila|
1016609|E|Duda|Celina|
1018994|F|Górski|Kamil|
1011833||Piotra|Tomaszewski|
1018423||Helena|Mróz|
1011803|Z|Jabłoński|Apolonia|
1011803||Wiera|Sobczyk|
1012116|G|Lewandowski|Feliks|
1014590||Tamara|Sadowski|
1010961||Wacław|Michalski|
1010961|P|Janowski|Dawid|
1012518||Martyna|Lipiński|
1016232|P|Rutkowski|Patryk|
1017233|G|Adamczyk|Mirosław|
1016630|F|Lipiński|Sabina|
1017936||Krystyna|Czarnecki|
1012708|P|Sienkiewicz|Bogumił|
1010535|E|Ostrowski|Edward|
1012915|E|Sikora|Wojciech|
1016544|S|Zielinski|Rafał|
1011809|P|Dąbrowski|Karol|
1018091|G|Michalik|Natasza|
1010263|G|Nowicki|Wiola|
1011238|Z|Głowacki|Zbigniew|
1013224|S|Rogowski|Aldona|
1018376|S|Dąbrowski|Daria|
1015607|E|Kołodziej|Żaneta|
1012114|G|Pietrzak|Marta|
1015100|E|Rogowski|Mieczysław|
1011711|E|Kowalczyk|Teodora|
1010316|Z|Kaczmarek|Zuzanna|
1014183|E|Król|Marek|
1012620|S|Mazur|Gabriela|
1012548|E|Lipiński|Dawid|
1015380|S|Malinowski|Wojciech|
1012829|P|Lipiński|Tamara|
1014337|S|Nowicki|Justyna|
1012475|G|Jakubowski|Patryk|
1012475|E|Olszewski|Waldemar|
1013914|Z|Malinowski|Sebastian|
1012383|G|Król|Iwona|
1012383||Kinga|Zalewski|
1019630|S|Sienkiewicz|Patryk|
1010988||Przemysław|Pawlik|
1010988|P|Kucharski|Jacek|
1017362|E|Witkowska|Stanisław|
1014232|Z|Wróblewski|Sandra|
1017234|S|Szewczyk|Joanna|
1017685||Eliza|Wieczorek|
1012274|G|Majewski|Irena|
1017804|F|Król|Łucja|
1017935|G|Kamiński|Stanisław|
1011408|E|Wróblewski|Mariusz|
1016614|P|Kowalski|Leszek|
1016614|P|Lis|Wiera|
1019993|F|Szczepański|Zuzanna|
1010679|S|Michalik|Jerzy|
1010336|S|Krzyżanowski|Bożena|
1015108|S|Michalik|Jan|
1015108|E|Olszewski|Eugenia|
1015884|Z|Adamczyk|Tymoteusz|
1015635|Z|Michalski|Emilia|
1011898|F|Król|Diana|
1016581|G|Kowalczyk|Adrianna|
1013200|E|Jóźwiak|Bartłomiej|
1018569|E|Lewandowski|Emilia|
1017157||Żaneta|Kaczmarek|
1014034||Konrad|Kowalczyk|
1018931|E|Jabłoński|Aurelia|
1018931|E|Wieczorek|Kinga|
1016099|E|Jóźwiak|Tatiana|
1017903|F|Kubiak|Lech|
1010408|Z|Pietrzak|Czesława|
1010408|F|Wojciechowski|Aldona|
1018112|Z|Grabowski|Elżbieta|
1015656|E|Sosnowski|Grzegorz|
1014327|E|Nowakowski|Iwona|
1014327|Z|Sobczyk|Filip|
1014568|G|Jasiński|Kamila|
1016127|G|Zieliński|Sebastian|
1013782|E|Witkowska|Edward|
1013782|G|Michalik|Marcel|
1017820|E|Sobczyk|Elżbieta|
1014790|F|Zawadzki|Feliks|
1014822|P|Krzyżanowski|Katarzyna|
1018063|E|Jakubowski|Czesław|
1017667|G|Wójcik|Janina|
1012642|S|Wojciechowski|Eugenia|
1014872||Paweł|Wieczorek|
1011592|Z|Olszewski|Henryk|
1011592|E|Szewczyk|Lucyna|
1010613|E|Kaczmarek|Aleksander|
1011656|S|Piątkowski|Liliana|
1019010||Waldemar|Wieczorek|
1014417|E|Mróz|Natasza|
1014417|E|Król|Janusz|
1013293|P|Malinowski|Dawid|
1010212|F|Górski|Karolina|
1010212||Helena|Walczak|
1019454|E|Woźniak|Sławomir|
1016894|E|Duda|Ryszard|
1011409|P|Sadowski|Kinga|
1011409||Daria|Pawlik|
1014894|Z|Michalak|Honorata|
1010976|F|Majewski|Joanna|
1016994|P|Stępień|Sławomir|
1013960|E|Pawłowski|Tamara|
1019832|Z|Król|Aleksander|
1012529|S|Michalak|Felicja|
1017815|S|Kaczmarek|Kacper|
1012864|G|Wesołowski|Honorata|
1015900|E|Wieczorek|Mirosław|
1012793|G|Majewski|Maksymilian|
1012793|F|Szymański|Wojciech|
1012793||Szymon|Król|
1015886|F|Witkowski|Hanna|
1015886|G|Mikołajczyk|Wiola|
1016043|Z|Lis|Adrianna|
1016043|F|Majewski|Zbigniew|
1015003|F|Wieczorek|Zdzisława|
1015385|G|Jankowski|Karol|
1010772|E|Zając|Martyna|
1010675|E|Sikorski|Wiera|
1017628|G|Zając|Klaudia|
1013556|E|Woźniak|Andrzej|
1010085|P|Kozak|Nina|
1013439||Laura|Kubiak|
1015664|G|Tomczyk|Grzegorz|
1015664||Agnieszka|Witkowska|
1016601|S|Szulc|Roman|
1015804|F|Kucharski|Żaneta|
1011845|G|Król|Leon|
1014632|S|Sikorski|Marzenna|
1014632|S|Wojciechowski|Diana|
1015231|F|Sobczak|Damian|
1017779|E|Sobczyk|Eugeniusz|
1011074|S|Rutkowski|Lucyna|
1010906|P|Kwiatkowski|Robert|
1010906||Marek|Szewczyk|
1018976|E|Kołodziej|Tatiana|
1018976|G|Sobczak|Daria|
1012733||Kacper|Wróblewski|
1012733|P|Urbański|Róża|
1014839||Wiktor|Witkowska|
1014839|E|Nowicki|Zdzisław|
1011135|E|Adamczyk|Liliana|
1014482|P|Sadowski|Leon|
1014482|P|Krajewski|Eliza|
1011648||Oskar|Majewski|
1015063|G|Urbański|Janusz|
1011646|G|Zawadzki|Sabina|
1011953|Z|Kołodziej|Feliks|
1017604||Tymoteusz|Baranowski|
1015290|G|Gajewski|Maksymilian|
1015290|Z|Witkowska|Karol|
1011562|S|Grabowski|Teodora|
1015159|Z|Majewski|Andrzej|
1015897||Maciej|Piątkowski|
1014216|E|Sikora|Leszek|
1012938||Czesława|Zalewski|
1018546|E|Marciniak|Apolonia|
1011243|G|Zawadzki|Adrianna|
1010868|Z|Sobczyk|Dariusz|
1011102|E|Szewczyk|Róża|
1011102|F|Rutkowski|Brunon|
1018059|Z|Wojciechowski|Marzenna|
1017127|Z|Gajewski|Sandra|
1017272|E|Gajewski|Nataniel|
1017272|G|Jóźwiak|Elwira|
1014503|E|Lewandowski|Nina|
1019088||Urszula|Pawlik|
1010999|E|Sikora|Dorota|
1017083|E|Gajewski|Ignacy|
1017083|F|Nowicki|Nina|
1019159|E|Lipiński|Konrad|
1014578||Marzenna|Nowak|
1017344|E|Zając|Ryszard|
1018288||Bernadeta|Zając|
1014708|S|Kubiak|Wacław|
1016536|E|Jóźwiak|Nikola|
1016028|Z|Sienkiewicz|Zbigniew|
1015324|S|Nowicki|Honorata|
1014783|G|Woźniak|Renata|
1011458|Z|Jasiński|Marzenna|
1019720|Z|Kubiak|Grzegorz|
1010990||Daria|Rogowski|
1011279|F|Witkowski|Arkadiusz|
1018688||Eryk|Malinowski|
1018399|F|Kamiński|Dorota|
1010946|G|Lipiński|Czesław|
1015849|F|Sikorski|Bartłomiej|
1017301||Wiera|Wesołowski|
1015132||Adrianna|Nowak|
1010372|P|Tomczyk|Katarzyna|
1010444|E|Kozak|Feliks|
1016030||Lech|Kołodziej|
1016030|Z|Jasiński|Marzena|
1019435|E|Sobczak|Marek|
1016496|F|Walczak|Krzysztof|
1016496|E|Sosnowski|Zdzisława|
1016710|E|Kołodziej|Nina|
1018698||Teodora|Piotrowski|
1019488|P|Adamczyk|Tadeusz|
1012583|E|Król|Stanisław|
1012583|E|Witkowski|Sławomir|
1012988||Jan|Nowakowski|
1011058|Z|Szulc|Władysław|
1017990||Klaudia|Sikorski|
1010393|G|Stępień|Grażyna|
1010608|E|Sadowski|Gabriela|
1017095|E|Duda|Joanna|
1019278||Ilona|Tomczyk|
1014865|E|Szczepański|Maria|
1013891|P|Duda|Waldemar|
1010099|E|Kamiński|Józef|
1019465|E|Kucharski|Paweł|
1019465||Leszek|Kołodziej|
1012311|G|Janowski|Krzysztof|
1012311|G|Kamiński|Paulina|
1012353|P|Kucharski|Edyta|
1012353|P|Szulc|Helena|
1016181|G|Król|Wiera|
1014496|Z|Nowicki|Sławomir|
1017347|Z|Jabłoński|Łucja|
1017347|Z|Grabowski|Daria|
1017755|S|Krzyżanowski|Agnieszka|
1019803|P|Witkowska|Genowefa|
1018470|E|Sienkiewicz|Dawid|
1015252||Barbara|Wiśniewski|
1018138|E|Wieczorek|Nikola|
1011638|P|Kozłowski|Sabina|
1011012|E|Kołodziej|Kornel|
1019408|F|Wesołowski|Beata|
1011438||Tatiana|Kwiatkowski|
1019489|Z|Rogowski|Aldona|
1019652|Z|Nowicki|Emilia|
1012566|G|Lis|Maria|
1014418|Z|Piotrowski|Bożena|
1018953|Z|Kozłowski|Wanda|
1012664|S|Bukowski|Henryk|
1012664|E|Szulc|Paweł|
1010262|S|Szczepański|Marcel|
1015087|G|Pawłowski|Albert|
1013988|E|Rutkowski|Laura|
1011878|E|Kwiatkowski|Hanna|
1013654|G|Szulc|Bogdan|
1010161||Apolonia|Kwiatkowski|
1017944|P|Wróblewski|Justyna|
1018786|G|Mróz|Leon|
1010848|Z|Woźniak|Teresa|
1013542|Z|Sienkiewicz|Dariusz|
1015730|F|Wieczorek|Wiesław|
1014912||Karol|Kozłowski|
1016070|S|Kamiński|Justyna|
1012947||Henryk|Nowicki|
1012947||Tadeusz|Woźniak|
1019756|Z|Sobczak|Dagmara|
1011571||Zbigniew|Jasiński|
1011571|S|Lis|Igor|
1015070|E|Szulc|Damian|
1015798|E|Kaczmarek|Czesław|
1015798|Z|Kołodziej|Sandra|
1014733|E|Marciniak|Ireneusz|
1015678|S|Wróblewski|Ewa|
1013603|G|Walczak|Czesław|
1019647||Piotra|Nowakowski|
1018094|Z|Zalewski|Eugenia|
1018543|G|Marciniak|Aurelia|
1018724||Dorota|Olszewski|
1014421|P|Sikorski|Katarzyna|
1016207|E|Pawłowski|Dorota|
1018945|E|Duda|Wioletta|
1018945|G|Dąbrowski|Kazimierz|
1019953|P|Rogowski|Bogumiła|
1010585|Z|Kowalczyk|Felicja|
1014143|S|Pawlik|Oskar|
1014143|E|Wilk|Sandra|
1015292|Z|Marciniak|Renata|
1017206|E|Krzyżanowski|Zdzisława|
1012605|F|Krawczyk|Igor|
1014720|F|Wójcik|Dariusz|
1016975||Stanisława|Wilk|
1013151|E|Zawadzki|Eugeniusz|
1016193|E|Kołodziej|Ignacy|
1012448||Adrianna|Witkowska|
1011229|P|Kołodziej|Kinga|
1011229|E|Bukowski|Stanisława|
1019964|S|Głowacki|Marcin|
1019964|G|Wilk|Rafał|
1012218|G|Jasiński|Norbert|
1012218|E|Michalik|Wioletta|
1012269|P|Wojciechowski|Joanna|
1015105|E|Krzyżanowski|Celina|
1014749|E|Szewczyk|Leon|
1014645||Jacek|Kozak|
1014303|G|Pawlak|Teresa|
1014747|F|Michalik|Bartosz|
1019694|F|Woźniak|Dorota|
1017439|Z|Wilk|Honorata|
1012031|E|Wiśniewski|Helena|
1014359|S|Kołodziej|Jolanta|
1014359|F|Stanisławski|Oktawia|
1019420|Z|Kowalczyk|Elwira|
1011548|F|Pawlak|Liliana|
1019761|F|Jasiński|Danuta|
1019761||Adrianna|Lis|
1017087|Z|Zielinski|Kinga|
1016533|S|Kołodziej|Leon|
1010859||Eryk|Urbański|
1011774|E|Adamczyk|Błażej|
1011774||Marek|Sienkiewicz|
1012501|P|Wróbel|Sławomir|
1011108|Z|Krawczyk|Wiktor|
1010942|F|Wesołowski|Juliusz|
1010942|Z|Szulc|Blanka|
1014803|Z|Baranowski|Zuzanna|
1018744|E|Kaczmarek|Bartosz|
1018744|Z|Wiśniewski|Konrad|
1018744|E|Gajewski|Kamil|
1015185|Z|Zając|Błażej|
1014852|P|Król|Patryk|
1014060|G|Kwiatkowski|Józef|
1019927|E|Sikora|Marta|
1019927|Z|Kamiński|Edyta|
1019097|G|Zając|Grażyna|
1013277|E|Zalewski|Aleksander|
1019804|Z|Zielinski|Marcel|
1016996|Z|Stępień|Jadwiga|
1019237|F|Kołodziej|Alicja|
1019237|G|Majewski|Grzegorz|
1014102||Eugenia|Marciniak|
1010396|S|Rogowski|Kornel|
1012373|G|Stanisławski|Łukasz|
1014439|Z|Sadowski|Maria|
1017567|E|Michalski|Eugenia|
1017567|F|Sobczyk|Maksymilian|
1015510|S|Tomaszewski|Wanda|
1015510|Z|Sosnowski|Bogumiła|
1010473|E|Walczak|Aleksandra|
1013315|G|Rutkowski|Natalia|
1011005|S|Grabowski|Rafał|
1018010|F|Pietrzak|Apolonia|
1015979||Antoni|Sikora|
1015979|S|Wojciechowski|Justyna|
1010637||Marek|Sadowski|
1017337|S|Dąbrowski|Wioletta|
1016763|G|Głowacki|Marcel|
1017236|P|Szulc|Juliusz|
1018439|Z|Mikołajczyk|Leokadia|
1011248|G|Szewczyk|Przemysław|
1010824|E|Sobczyk|Nikola|
1017217|G|Sikora|Oskar|
1014456|G|Szymański|Dawid|
1017292|G|Duda|Mieczysław|
1011398|Z|Woźniak|Justyna|
1015314||Celina|Sobczak|
1017007|S|Orłowski|Nataniel|
1017007||Wiola|Orłowski|
1017770|S|Jakubowski|Tomasz|
1017770|Z|Szulc|Tatiana|
1017770||Helena|Krawczyk|
1016793|Z|Ostrowski|Ireneusz|
1012389|Z|Głowacki|Andrzej|
1018927|E|Pietrzak|Bogusław|
1018044|E|Mróz|Sebastian|
1011566|Z|Pawlik|Joanna|
1015568|E|Baranowski|Wiola|
1011740|F|Jóźwiak|Zdzisława|
1018977|G|Dąbrowski|Paweł|
1019873|E|Janowski|Dawid|
1017773|Z|Krawczyk|Barbara|
1011433|E|Piątkowski|Łukasz|
1017697|Z|Adamczyk|Beata|
1017697|E|Król|Justyna|
1017697|Z|Janowski|Maria|
1017280|P|Sobczyk|Kacper|
1014505|E|Sikora|Kamila|
1014096|E|Mikołajczyk|Kazimierz|
1018306|E|Michalak|Daria|
1015519|P|Jakubowski|Błażej|
1018030|E|Górski|Andrzej|
1018030|E|Tomczyk|Janusz|
1010103|E|Lewandowski|Adam|
1012556||Adam|Kucharski|
1010685|E|Baranowski|Tadeusz|
1010685||Julia|Wieczorek|
1018967|Z|Michalak|Kacper|
1018967|F|Witkowski|Nikola|
1016606|P|Witkowska|Aleksander|
1011665||Paweł|Sobczyk|
1013641|F|Kubiak|Rafał|
1010246|E|Zawadzki|Feliks|
1017240|F|Witkowska|Wiera|
1012112|G|Zieliński|Tatiana|
1010491|P|Szczepański|Zuzanna|
1015262|F|Sadowski|Honorata|
1011609|E|Stępień|Iwona|
1013567||Teresa|Krawczyk|
1017699|S|Sosnowski|Patrycja|
1017699||Aldona|Duda|
1012957|S|Urbański|Justyna|
1011463|G|Gajewski|Marek|
1017139|Z|Kozłowski|Aldona|
1017139|P|Zalewski|Celina|
1017139|Z|Wilk|Wacław|
1017169||Maksymilian|Wesołowski|
1010661|Z|Malinowski|Ilona|
1019945|G|Wiśniewski|Dariusz|
1019945|S|Wojtas|Dariusz|
1011709|E|Jankowski|Waldemar|
1011709|G|Kucharski|Paweł|
1011533|Z|Wróblewski|Przemysław|
1016993||Leszek|Kołodziej|
1017594||Marek|Rutkowski|
1013756|E|Szczepański|Zdzisław|
1012393|Z|Kozłowski|Wiera|
1019930||Wiola|Janowski|
1012110|Z|Kowal|Bożena|
1011693|F|Pawlik|Piotr|
1019613|Z|Szewczyk|Eliza|
1017377|Z|Majewski|Iwona|
1017377|G|Lis|Rafał|
1019133|G|Nowakowski|Janina|
1019133|E|Jabłoński|Oliwia|
1019240|G|Dąbrowski|Norbert|
1016746|E|Krawczyk|Waldemar|
1019829|E|Sadowski|Lucyna|
1019356|E|Nowicki|Marzenna|
1012509|G|Duda|Daria|
1018731|E|Zieliński|Żaneta|
1011288|E|Leszczyński|Szymon|
1019125|P|Bukowski|Blanka|
1010834|S|Leszczyński|Daria|
1015124|P|Jasiński|Zbigniew|
1013840|F|Wojciechowski|Liliana|
1018124|Z|Jóźwiak|Grzegorz|
1018124||Bogusław|Adamczyk|
1015180|Z|Mikołajczyk|Karol|
1017050|S|Sienkiewicz|Adrianna|
